phi0,charge_fraction,Phi1,constraint,gauss_drift,A_slope,A_intercept,h0,phiA,Phi0,Phi2,T_MeV,mu_MeV,mu_over_T,s_over_T3,rho_over_T3,slope_identity_error,phiA_relative_spread
1.0554133917497115,0.18,1.5993750334089873,1.6515855350007712e-12,2.220446049250313e-16,4.13606631585113,0.05001382621187529,0.058455450675537084,1.547185107456003,0.18010219174426584,-0.06905987271714169,265.3342294152239,600.5126241648117,2.263230889916823,15.497743478133026,0.7045338543564698,7.155609438314059e-12,2.8800196915752865e-06
1.1874972343462942,0.18,1.6498496230507533,1.8869171785960794e-12,2.220446049250313e-16,4.209402990284431,0.0631454523376743,0.056436359274678036,1.7604470391303821,0.1776778609950864,-0.06859725758202873,244.7549305690584,546.4804508949707,2.2327658512308477,14.701763515456665,0.675642286706264,7.000178214866537e-12,2.570066241360544e-06
1.3361112267509592,0.18,1.7228593579042715,2.2333779270409792e-12,2.220446049250313e-16,4.30390515953452,0.07970437714687208,0.05398518756644109,2.0110444560065717,0.1743801808575201,-0.06770607871382626,226.13659477107822,495.5389952533927,2.191325980454579,13.754438642234579,0.6379011078794969,6.893818849107447e-12,2.3233486431547358e-06
1.503324099304269,0.18,1.8319390827571926,2.7424550465460342e-12,3.3306690738754696e-16,4.4261787382729,0.10058921162590863,0.05104369496653123,2.3097050116968294,0.16989928733259296,-0.06609256413792232,209.29352202724857,446.8453136919082,2.1350174117368623,12.64573583735362,0.5887701529979641,6.732392421326949e-12,2.1129024795575915e-06
1.6914634817077507,0.18,2.0008826619645808,3.5241398602793693e-12,2.220446049250313e-16,4.585040341506003,0.12694043120162443,0.047567867011105124,2.6719117384805684,0.1639273991529559,-0.06333416607236503,194.0462312044735,399.72989061880196,2.0599724516040316,11.37631123022768,0.5257784892466987,6.286526854637486e-12,1.915229566974229e-06
1.903148303998443,0.18,2.2728236268652897,4.773202043117312e-12,4.440892098500626e-16,4.792134436096445,0.16020005296448606,0.04354537289725243,3.120275077410654,0.1563741199330973,-0.058921503867528424,180.2191493814721,354.1405668229502,1.9650551455735508,9.96423517757281,0.44778229394539476,5.728528762460883e-12,1.7662921835581164e-06
2.1413252524703053,0.18,2.7288657642248544,6.857305834271079e-12,2.220446049250313e-16,5.062563098036925,0.20217582592423602,0.03901746969225319,3.688317442504031,0.1478096254796813,-0.05243236186893059,167.62711022866023,311.3557128895891,1.8574305341473023,8.451223767509301,0.3570340226591566,4.233946526710497e-12,1.5920954364488912e-06
2.4093097880146943,0.18,3.530101483296894,1.0503240051203122e-11,4.440892098500626e-16,5.41568457080565,0.25512556415099114,0.034095202718783975,4.427475353551727,0.14006672028180853,-0.043837357942290656,156.03930300702098,274.6495079908799,1.7601303177989847,6.903524393997189,0.2608487311321465,2.3712143359944093e-12,1.4960106057708114e-06
2.7108322978617245,0.18,5.025634712913009,1.746191805691372e-11,3.3306690738754696e-16,5.8766203040965515,0.3219134295104236,0.028956411341843052,5.421178674630884,0.1367687786363515,-0.033746024707703146,145.13108326586817,249.4349294446038,1.7186871608176422,5.403162814911447,0.1705369288144525,1.2080336730946328e-12,1.426650849589382e-06
3.050090023162044,0.18,8.07195616968551,3.178442398166223e-11,4.440892098500626e-16,6.478788492276989,0.4062727378778089,0.02382387467158109,6.8120963717172796,0.14403277542449364,-0.023341403465440988,134.46659592768896,243.3804019792988,1.809969236598951,4.032269417880943,0.09704886070152248,8.318457034306448e-12,1.4060515738328146e-06
