D_B_hat,Gamma_s_hat,T_MeV,background,c_s_squared,charge_fraction,chi_B,chi_B_over_T2,fold_coordinate,mode,mu_B_MeV,omega_hat_imag,omega_hat_real,phi0,primitive_constraint_maximum,projection_delta_epsilon,projection_delta_rho_B,projection_delta_u_z,provenance,qhat,record_type,source_determinant_abs,source_singular_value,susceptibility_determinant,susceptibility_eigenvalues
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_plus,650.0000000000769,-1.1056902082030622e-05,0.0020359868726795723,3.8589233703099355,,0.46172142378233477,0.46171842670063024,0.07656014951703502,,0.005,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_minus,650.0000000000769,-2.4878026574455196e-05,-0.0030539665534290556,3.8589233703099355,,0.46172216882195466,0.4617154253859813,0.07656240579206389,,0.0075,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,diffusion,650.0000000000769,2.2329150663368448e-07,-1.5608443114006888e-22,3.8589233703099355,,0.14780037986146613,0.852199620007526,1.3100788384305692e-10,,0.0075,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_plus,650.0000000000769,-2.4878026574456507e-05,0.0030539665534290556,3.8589233703099355,,0.46172216882195494,0.46171542538598104,0.07656240579206396,,0.0075,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_minus,650.0000000000769,-4.4227595058840346e-05,-0.00407192972726776,3.8589233703099355,,0.4617232118761259,0.4617112235401847,0.07656556458368934,,0.01,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,diffusion,650.0000000000769,3.96947198068447e-07,-3.8488075730871626e-20,3.8589233703099355,,0.1478002771770213,0.8521997225900942,2.3288457810781484e-10,,0.01,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_plus,650.0000000000769,-4.4227595058842094e-05,0.004071929727267761,3.8589233703099355,,0.46172321187612575,0.46171122354018485,0.0765655645836893,,0.01,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_minus,650.0000000000769,-9.951203913167408e-05,-0.00610778454336006,3.8589233703099355,,0.46172619202256815,0.4616992182324742,0.07657458974495762,,0.015,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,diffusion,650.0000000000769,8.930316942291563e-07,7.406570959134308e-21,3.8589233703099355,,0.14779998383784054,0.8522000156382868,5.238725147020079e-10,,0.015,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_plus,650.0000000000769,-9.951203913167547e-05,0.006107784543360062,3.8589233703099355,,0.4617261920225684,0.46169921823247384,0.07657458974495773,,0.015,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_minus,650.0000000000769,-0.00017691016799953958,-0.00814350729592608,3.8589233703099355,,0.46173036420687724,0.4616824107169878,0.0765872250761351,,0.02,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,diffusion,650.0000000000769,1.587364320642452e-06,-4.106648493682987e-20,3.8589233703099355,,0.14779957327482623,0.8522004257941378,9.310358791659945e-10,,0.02,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_plus,650.0000000000769,-0.00017691016799953923,0.008143507295926082,3.8589233703099355,,0.4617303642068771,0.4616824107169878,0.07658722507613512,,0.02,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_minus,650.0000000000769,-0.0003980470826952485,-0.012214380473356764,3.8589233703099355,,0.4617422846007112,0.4616343886989671,0.0766233267003216,,0.03,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,diffusion,650.0000000000769,3.569979114014004e-06,-1.3033486236756652e-19,3.8589233703099355,,0.14779840095607072,0.8522015969509806,2.092948666482393e-09,,0.03,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_plus,650.0000000000769,-0.0003980470826952504,0.012214380473356766,3.8589233703099355,,0.4617422846007112,0.4616343886989673,0.07662332670032149,,0.03,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_minus,650.0000000000769,-0.0011056792849718307,-0.020352603910323504,3.8589233703099355,,0.46178042854992146,0.46148071279194086,0.07673885865813765,,0.05,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,diffusion,650.0000000000769,9.902496953402165e-06,7.189854540928763e-20,3.8589233703099355,,0.14779465667331906,0.8522053375296161,5.797064856867099e-09,,0.05,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
-0.003969825801245134,0.4422761274995439,100.9695445911839,near_cold_inside,0.16581089675528507,0.2998968559236038,-9062.264785030771,-0.8889062351833917,0.96,sound_plus,650.0000000000769,-0.0011056792849718311,0.020352603910323515,3.8589233703099355,,0.46178042854992146,0.46148071279194086,0.07673885865813768,,0.05,hydrodynamic_eigenmode,,,-446016912.5502461,"[-4829457.891080277, 92.35341162700752]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_minus,649.9999999998311,-2.7503860284276806e-06,-0.0010239993423955688,3.9089233703099353,,0.46130322896610043,0.4613024729650073,0.07739429806889216,,0.0025,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,diffusion,649.9999999998311,-2.3064994266575572e-08,-7.027197325448245e-21,3.9089233703099353,,0.1354797214001007,0.8645202785883673,1.1531902968840258e-11,,0.0025,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_plus,649.9999999998311,-2.750386028427768e-06,0.0010239993423955688,3.9089233703099353,,0.4613032289661001,0.46130247296500776,0.07739429806889216,,0.0025,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_minus,649.9999999998311,-1.100154483107667e-05,-0.002047992447329252,3.9089233703099353,,0.4613037199916456,0.4613006959819656,0.07739558402638874,,0.005,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,diffusion,649.9999999998311,-9.225854233079924e-08,-2.5379777573519653e-20,3.9089233703099353,,0.13547976039417073,0.8645202395597031,4.6126190500824274e-11,,0.005,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_plus,649.9999999998311,-1.1001544831076144e-05,0.002047992447329252,3.9089233703099353,,0.4613037199916456,0.4613006959819656,0.07739558402638874,,0.005,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_minus,649.9999999998311,-2.47534785599392e-05,-0.0030719730772949486,3.9089233703099353,,0.46130453837219365,0.46129773433051796,0.07739772729728832,,0.0075,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,diffusion,649.9999999998311,-2.0757634021896545e-07,1.8609248768776325e-20,3.9089233703099353,,0.13547982538164416,0.8645201745145772,1.0377859881482404e-10,,0.0075,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_plus,649.9999999998311,-2.4753478559937973e-05,0.0030719730772949486,3.9089233703099353,,0.46130453837219365,0.46129773433051796,0.07739772729728826,,0.0075,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_minus,649.9999999998311,-4.40061908012991e-05,-0.00409593499469811,3.9089233703099353,,0.4613056841147059,0.4612935879910939,0.07740072789420022,,0.01,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,diffusion,649.9999999998311,-3.6901121535295244e-07,-1.1767568882846164e-20,3.9089233703099353,,0.13547991635855414,0.8645200834569637,1.8448202266002058e-10,,0.01,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_plus,649.9999999998311,-4.4006190801297266e-05,0.004095934994698112,3.9089233703099353,,0.46130568411470574,0.46129358799109416,0.07740072789420024,,0.01,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
